date	ouv	haut	bas	clot	vol	devise	
20/09/2011 00:00	2.522	2.522	2.522	2.522	0		
21/09/2011 00:00	2.521	2.521	2.521	2.521	0		
22/09/2011 00:00	2.445	2.445	2.445	2.445	0		
23/09/2011 00:00	2.456	2.456	2.456	2.456	0		
26/09/2011 00:00	2.504	2.504	2.504	2.504	0		
27/09/2011 00:00	2.604	2.604	2.604	2.604	0		
28/09/2011 00:00	2.642	2.642	2.642	2.642	0		
29/09/2011 00:00	2.603	2.603	2.603	2.603	0		
30/09/2011 00:00	2.509	2.509	2.509	2.509	0		
03/10/2011 00:00	2.478	2.478	2.478	2.478	0		
04/10/2011 00:00	2.465	2.465	2.465	2.465	0		
05/10/2011 00:00	2.561	2.561	2.561	2.561	0		
06/10/2011 00:00	2.652	2.652	2.652	2.652	0		
07/10/2011 00:00	2.622	2.622	2.622	2.622	0		
10/10/2011 00:00	2.787	2.787	2.787	2.787	0		
11/10/2011 00:00	2.801	2.801	2.801	2.801	0		
12/10/2011 00:00	2.901	2.901	2.901	2.901	0		
13/10/2011 00:00	2.875	2.875	2.875	2.875	0		
14/10/2011 00:00	3.037	3.037	3.037	3.037	0		
17/10/2011 00:00	2.954	2.954	2.954	2.954	0		
18/10/2011 00:00	3.06	3.06	3.06	3.06	0		
19/10/2011 00:00	3.148	3.148	3.148	3.148	0		
20/10/2011 00:00	3.109	3.109	3.109	3.109	0		
21/10/2011 00:00	3.176	3.176	3.176	3.176	0		
24/10/2011 00:00	3.255	3.255	3.255	3.255	0		
25/10/2011 00:00	3.129	3.129	3.129	3.129	0		
26/10/2011 00:00	3.007	3.007	3.007	3.007	0		
27/10/2011 00:00	3.073	3.073	3.073	3.073	0		
28/10/2011 00:00	3.094	3.094	3.094	3.094	0		
31/10/2011 00:00	3.034	3.034	3.034	3.034	0		
01/11/2011 00:00	2.891	2.891	2.891	2.891	0		
02/11/2011 00:00	3.017	3.017	3.017	3.017	0		
03/11/2011 00:00	3.057	3.057	3.057	3.057	0		
04/11/2011 00:00	2.988	2.988	2.988	2.988	0		
07/11/2011 00:00	3.036	3.036	3.036	3.036	0		
08/11/2011 00:00	3.028	3.028	3.028	3.028	0		
09/11/2011 00:00	3.151	3.151	3.151	3.151	0		
10/11/2011 00:00	3.399	3.399	3.399	3.399	0		
11/11/2011 00:00	3.343	3.343	3.343	3.343	0		
14/11/2011 00:00	3.391	3.391	3.391	3.391	0		
15/11/2011 00:00	3.631	3.631	3.631	3.631	0		
16/11/2011 00:00	3.653	3.653	3.653	3.653	0		
17/11/2011 00:00	3.577	3.577	3.577	3.577	0		
18/11/2011 00:00	3.432	3.432	3.432	3.432	0		
21/11/2011 00:00	3.415	3.415	3.415	3.415	0		
22/11/2011 00:00	3.492	3.492	3.492	3.492	0		
23/11/2011 00:00	3.623	3.623	3.623	3.623	0		
24/11/2011 00:00	3.664	3.664	3.664	3.664	0		
25/11/2011 00:00	3.666	3.666	3.666	3.666	0		
28/11/2011 00:00	3.569	3.569	3.569	3.569	0		
29/11/2011 00:00	3.48	3.48	3.48	3.48	0		
30/11/2011 00:00	3.34	3.34	3.34	3.34	0		
01/12/2011 00:00	3.092	3.092	3.092	3.092	0		
02/12/2011 00:00	3.213	3.213	3.213	3.213	0		
05/12/2011 00:00	3.095	3.095	3.095	3.095	0		
06/12/2011 00:00	3.204	3.204	3.204	3.204	0		
07/12/2011 00:00	3.183	3.183	3.183	3.183	0		
08/12/2011 00:00	3.288	3.288	3.288	3.288	0		
09/12/2011 00:00	3.194	3.194	3.194	3.194	0		
12/12/2011 00:00	3.228	3.228	3.228	3.228	0		
13/12/2011 00:00	3.21	3.21	3.21	3.21	0		
14/12/2011 00:00	3.152	3.152	3.152	3.152	0		
15/12/2011 00:00	3.03	3.03	3.03	3.03	0		
16/12/2011 00:00	3.046	3.046	3.046	3.046	0		
19/12/2011 00:00	3.059	3.059	3.059	3.059	0		
20/12/2011 00:00	3.064	3.064	3.064	3.064	0		
21/12/2011 00:00	3.086	3.086	3.086	3.086	0		
22/12/2011 00:00	3.034	3.034	3.034	3.034	0		
23/12/2011 00:00	2.962	2.962	2.962	2.962	0		
27/12/2011 00:00	2.94	2.94	2.94	2.94	0		
28/12/2011 00:00	2.993	2.993	2.993	2.993	0		
29/12/2011 00:00	3.058	3.058	3.058	3.058	0		
30/12/2011 00:00	3.121	3.121	3.121	3.121	0		
02/01/2012 00:00	3.202	3.202	3.202	3.202	0		
03/01/2012 00:00	3.258	3.258	3.258	3.258	0		
04/01/2012 00:00	3.268	3.268	3.268	3.268	0		
05/01/2012 00:00	3.324	3.324	3.324	3.324	0		
06/01/2012 00:00	3.327	3.327	3.327	3.327	0		
09/01/2012 00:00	3.286	3.286	3.286	3.286	0		
10/01/2012 00:00	3.218	3.218	3.218	3.218	0		
11/01/2012 00:00	3.141	3.141	3.141	3.141	0		
12/01/2012 00:00	3.003	3.003	3.003	3.003	0		
13/01/2012 00:00	3.03	3.03	3.03	3.03	0		
16/01/2012 00:00	3.006	3.006	3.006	3.006	0		
17/01/2012 00:00	3.083	3.083	3.083	3.083	0		
18/01/2012 00:00	3.116	3.116	3.116	3.116	0		
19/01/2012 00:00	3.108	3.108	3.108	3.108	0		
20/01/2012 00:00	3.061	3.061	3.061	3.061	0		
23/01/2012 00:00	3.108	3.108	3.108	3.108	0		
24/01/2012 00:00	3.134	3.134	3.134	3.134	0		
25/01/2012 00:00	3.101	3.101	3.101	3.101	0		
26/01/2012 00:00	3.048	3.048	3.048	3.048	0		
27/01/2012 00:00	2.969	2.969	2.969	2.969	0		
30/01/2012 00:00	2.966	2.966	2.966	2.966	0		
01/02/2012 00:00	2.97	2.97	2.97	2.97	0		
02/02/2012 00:00	2.849	2.849	2.849	2.849	0		
03/02/2012 00:00	2.84	2.84	2.84	2.84	0		
06/02/2012 00:00	2.821	2.821	2.821	2.821	0		
07/02/2012 00:00	2.838	2.838	2.838	2.838	0		
08/02/2012 00:00	2.848	2.848	2.848	2.848	0		
09/02/2012 00:00	2.826	2.826	2.826	2.826	0		
10/02/2012 00:00	2.855	2.855	2.855	2.855	0		
13/02/2012 00:00	2.85	2.85	2.85	2.85	0		
14/02/2012 00:00	2.891	2.891	2.891	2.891	0		
15/02/2012 00:00	2.932	2.932	2.932	2.932	0		
16/02/2012 00:00	2.913	2.913	2.913	2.913	0		
17/02/2012 00:00	2.951	2.951	2.951	2.951	0		
20/02/2012 00:00	2.932	2.932	2.932	2.932	0		
21/02/2012 00:00	2.938	2.938	2.938	2.938	0		
22/02/2012 00:00	2.921	2.921	2.921	2.921	0		
23/02/2012 00:00	2.903	2.903	2.903	2.903	0		
24/02/2012 00:00	2.898	2.898	2.898	2.898	0		
27/02/2012 00:00	2.909	2.909	2.909	2.909	0		
28/02/2012 00:00	2.874	2.874	2.874	2.874	0		
29/02/2012 00:00	2.828	2.828	2.828	2.828	0		
01/03/2012 00:00	2.734	2.734	2.734	2.734	0		
02/03/2012 00:00	2.747	2.747	2.747	2.747	0		
05/03/2012 00:00	2.792	2.792	2.792	2.792	0		
06/03/2012 00:00	2.819	2.819	2.819	2.819	0		
07/03/2012 00:00	2.787	2.787	2.787	2.787	0		
08/03/2012 00:00	2.732	2.732	2.732	2.732	0		
09/03/2012 00:00	2.701	2.701	2.701	2.701	0		
12/03/2012 00:00	2.722	2.722	2.722	2.722	0		
13/03/2012 00:00	2.757	2.757	2.757	2.757	0		
14/03/2012 00:00	2.769	2.769	2.769	2.769	0		
15/03/2012 00:00	2.8	2.8	2.8	2.8	0		
16/03/2012 00:00	2.848	2.848	2.848	2.848	0		
19/03/2012 00:00	2.845	2.845	2.845	2.845	0		
20/03/2012 00:00	2.836	2.836	2.836	2.836	0		
21/03/2012 00:00	2.801	2.801	2.801	2.801	0		
22/03/2012 00:00	2.794	2.794	2.794	2.794	0		
23/03/2012 00:00	2.754	2.754	2.754	2.754	0		
26/03/2012 00:00	2.746	2.746	2.746	2.746	0		
27/03/2012 00:00	2.763	2.763	2.763	2.763	0		
28/03/2012 00:00	2.769	2.769	2.769	2.769	0		
29/03/2012 00:00	2.756	2.756	2.756	2.756	0		
02/04/2012 00:00	2.702	2.702	2.702	2.702	0		
03/04/2012 00:00	2.715	2.715	2.715	2.715	0		
04/04/2012 00:00	2.745	2.745	2.745	2.745	0		
10/04/2012 00:00	2.802	2.802	2.802	2.802	0		
11/04/2012 00:00	2.757	2.757	2.757	2.757	0		
12/04/2012 00:00	2.694	2.694	2.694	2.694	0		
13/04/2012 00:00	2.752	2.752	2.752	2.752	0		
16/04/2012 00:00	2.823	2.823	2.823	2.823	0		
18/04/2012 00:00	2.817	2.817	2.817	2.817	0		
19/04/2012 00:00	2.898	2.898	2.898	2.898	0		
20/04/2012 00:00	2.884	2.884	2.884	2.884	0		
23/04/2012 00:00	2.902	2.902	2.902	2.902	0		
24/04/2012 00:00	2.834	2.834	2.834	2.834	0		
25/04/2012 00:00	2.794	2.794	2.794	2.794	0		
26/04/2012 00:00	2.779	2.779	2.779	2.779	0		
27/04/2012 00:00	2.806	2.806	2.806	2.806	0		
30/04/2012 00:00	2.801	2.801	2.801	2.801	0		
02/05/2012 00:00	2.801	2.801	2.801	2.801	0		
03/05/2012 00:00	2.747	2.747	2.747	2.747	0		
04/05/2012 00:00	2.652	2.652	2.652	2.652	0		
07/05/2012 00:00	2.62	2.62	2.62	2.62	0		
08/05/2012 00:00	2.638	2.638	2.638	2.638	0		
09/05/2012 00:00	2.692	2.692	2.692	2.692	0		
10/05/2012 00:00	2.646	2.646	2.646	2.646	0		
11/05/2012 00:00	2.63	2.63	2.63	2.63	0		
14/05/2012 00:00	2.658	2.658	2.658	2.658	0		
15/05/2012 00:00	2.73	2.73	2.73	2.73	0		
16/05/2012 00:00	2.714	2.714	2.714	2.714	0		
17/05/2012 00:00	2.701	2.701	2.701	2.701	0		
18/05/2012 00:00	2.676	2.676	2.676	2.676	0		
21/05/2012 00:00	2.673	2.673	2.673	2.673	0		
22/05/2012 00:00	2.609	2.609	2.609	2.609	0		
23/05/2012 00:00	2.564	2.564	2.564	2.564	0		
24/05/2012 00:00	2.37	2.37	2.37	2.37	0		
25/05/2012 00:00	2.341	2.341	2.341	2.341	0		
28/05/2012 00:00	2.363	2.363	2.363	2.363	0		
29/05/2012 00:00	2.341	2.341	2.341	2.341	0		
30/05/2012 00:00	2.307	2.307	2.307	2.307	0		
31/05/2012 00:00	2.187	2.187	2.187	2.187	0		
01/06/2012 00:00	2.088	2.088	2.088	2.088	0		
04/06/2012 00:00	2.129	2.129	2.129	2.129	0		
05/06/2012 00:00	2.189	2.189	2.189	2.189	0		
06/06/2012 00:00	2.276	2.276	2.276	2.276	0		
07/06/2012 00:00	2.435	2.435	2.435	2.435	0		
08/06/2012 00:00	2.384	2.384	2.384	2.384	0		
11/06/2012 00:00	2.432	2.432	2.432	2.432	0		
12/06/2012 00:00	2.589	2.589	2.589	2.589	0		
13/06/2012 00:00	2.595	2.595	2.595	2.595	0		
14/06/2012 00:00	2.548	2.548	2.548	2.548	0		
15/06/2012 00:00	2.453	2.453	2.453	2.453	0		
18/06/2012 00:00	2.476	2.476	2.476	2.476	0		
19/06/2012 00:00	2.513	2.513	2.513	2.513	0		
20/06/2012 00:00	2.54	2.54	2.54	2.54	0		
21/06/2012 00:00	2.51	2.51	2.51	2.51	0		
22/06/2012 00:00	2.463	2.463	2.463	2.463	0		
25/06/2012 00:00	2.453	2.453	2.453	2.453	0		
26/06/2012 00:00	2.493	2.493	2.493	2.493	0		
27/06/2012 00:00	2.514	2.514	2.514	2.514	0		
28/06/2012 00:00	2.531	2.531	2.531	2.531	0		
29/06/2012 00:00	2.551	2.551	2.551	2.551	0		
03/07/2012 00:00	2.412	2.412	2.412	2.412	0		
04/07/2012 00:00	2.407	2.407	2.407	2.407	0		
05/07/2012 00:00	2.373	2.373	2.373	2.373	0		
06/07/2012 00:00	2.233	2.233	2.233	2.233	0		
09/07/2012 00:00	2.291	2.291	2.291	2.291	0		
10/07/2012 00:00	2.251	2.251	2.251	2.251	0		
11/07/2012 00:00	2.175	2.175	2.175	2.175	0		
12/07/2012 00:00	2.114	2.114	2.114	2.114	0		
13/07/2012 00:00	2.1	2.1	2.1	2.1	0		
16/07/2012 00:00	2.008	2.008	2.008	2.008	0		
17/07/2012 00:00	1.942	1.942	1.942	1.942	0		
18/07/2012 00:00	1.948	1.948	1.948	1.948	0		
19/07/2012 00:00	1.924	1.924	1.924	1.924	0		
20/07/2012 00:00	1.93	1.93	1.93	1.93	0		
23/07/2012 00:00	1.776	1.776	1.776	1.776	0		
24/07/2012 00:00	1.855	1.855	1.855	1.855	0		
25/07/2012 00:00	1.87	1.87	1.87	1.87	0		
26/07/2012 00:00	1.813	1.813	1.813	1.813	0		
27/07/2012 00:00	1.819	1.819	1.819	1.819	0		
30/07/2012 00:00	1.786	1.786	1.786	1.786	0		
31/07/2012 00:00	1.699	1.699	1.699	1.699	0		
01/08/2012 00:00	1.718	1.718	1.718	1.718	0		
02/08/2012 00:00	1.692	1.692	1.692	1.692	0		
03/08/2012 00:00	1.734	1.734	1.734	1.734	0		
06/08/2012 00:00	1.731	1.731	1.731	1.731	0		
07/08/2012 00:00	1.765	1.765	1.765	1.765	0		
08/08/2012 00:00	1.733	1.733	1.733	1.733	0		
09/08/2012 00:00	1.972	1.972	1.972	1.972	0		
10/08/2012 00:00	1.934	1.934	1.934	1.934	0		
13/08/2012 00:00	1.953	1.953	1.953	1.953	0		
14/08/2012 00:00	1.969	1.969	1.969	1.969	0		
15/08/2012 00:00	2.019	2.019	2.019	2.019	0		
16/08/2012 00:00	2.001	2.001	2.001	2.001	0		
17/08/2012 00:00	1.988	1.988	1.988	1.988	0		
20/08/2012 00:00	1.991	1.991	1.991	1.991	0		
21/08/2012 00:00	2.017	2.017	2.017	2.017	0		
22/08/2012 00:00	1.988	1.988	1.988	1.988	0		
23/08/2012 00:00	1.922	1.922	1.922	1.922	0		
24/08/2012 00:00	1.91	1.91	1.91	1.91	0		
27/08/2012 00:00	1.919	1.919	1.919	1.919	0		
28/08/2012 00:00	1.921	1.921	1.921	1.921	0		
29/08/2012 00:00	1.972	1.972	1.972	1.972	0		
30/08/2012 00:00	1.979	1.979	1.979	1.979	0		
31/08/2012 00:00	1.989	1.989	1.989	1.989	0		
03/09/2012 00:00	2.033	2.033	2.033	2.033	0		
04/09/2012 00:00	2.047	2.047	2.047	2.047	0		
05/09/2012 00:00	2.075	2.075	2.075	2.075	0		
06/09/2012 00:00	2.093	2.093	2.093	2.093	0		
07/09/2012 00:00	2.044	2.044	2.044	2.044	0		
10/09/2012 00:00	2.082	2.082	2.082	2.082	0		
11/09/2012 00:00	2.004	2.004	2.004	2.004	0		
12/09/2012 00:00	2.043	2.043	2.043	2.043	0		
13/09/2012 00:00	2.005	2.005	2.005	2.005	0		
14/09/2012 00:00	2.084	2.084	2.084	2.084	0		
17/09/2012 00:00	2.11	2.11	2.11	2.11	0		
18/09/2012 00:00	2.093	2.093	2.093	2.093	0		
19/09/2012 00:00	2.099	2.099	2.099	2.099	0		
20/09/2012 00:00	2.093	2.093	2.093	2.093	0		
21/09/2012 00:00	2.098	2.098	2.098	2.098	0		
24/09/2012 00:00	2.079	2.079	2.079	2.079	0		
25/09/2012 00:00	2.101	2.101	2.101	2.101	0		
26/09/2012 00:00	2.026	2.026	2.026	2.026	0		
27/09/2012 00:00	2.018	2.018	2.018	2.018	0		
28/09/2012 00:00	2.005	2.005	2.005	2.005	0		
01/10/2012 00:00	2.017	2.017	2.017	2.017	0		
02/10/2012 00:00	2.017	2.017	2.017	2.017	0		
03/10/2012 00:00	2.017	2.017	2.017	2.017	0		
04/10/2012 00:00	1.994	1.994	1.994	1.994	0		
05/10/2012 00:00	1.997	1.997	1.997	1.997	0		
09/10/2012 00:00	1.965	1.965	1.965	1.965	0		
10/10/2012 00:00	1.92	1.92	1.92	1.92	0		
11/10/2012 00:00	1.913	1.913	1.913	1.913	0		
12/10/2012 00:00	1.884	1.884	1.884	1.884	0		
15/10/2012 00:00	1.868	1.868	1.868	1.868	0		
16/10/2012 00:00	1.929	1.929	1.929	1.929	0		
17/10/2012 00:00	1.972	1.972	1.972	1.972	0		
18/10/2012 00:00	1.964	1.964	1.964	1.964	0		
19/10/2012 00:00	1.938	1.938	1.938	1.938	0		
22/10/2012 00:00	1.948	1.948	1.948	1.948	0		
23/10/2012 00:00	1.958	1.958	1.958	1.958	0		
24/10/2012 00:00	1.977	1.977	1.977	1.977	0		
25/10/2012 00:00	1.991	1.991	1.991	1.991	0		
26/10/2012 00:00	1.979	1.979	1.979	1.979	0		
29/10/2012 00:00	1.964	1.964	1.964	1.964	0		
30/10/2012 00:00	1.967	1.967	1.967	1.967	0		
31/10/2012 00:00	1.983	1.983	1.983	1.983	0		
01/11/2012 00:00	1.966	1.966	1.966	1.966	0		
02/11/2012 00:00	1.961	1.961	1.961	1.961	0		
05/11/2012 00:00	1.952	1.952	1.952	1.952	0		
06/11/2012 00:00	1.935	1.935	1.935	1.935	0		
07/11/2012 00:00	1.914	1.914	1.914	1.914	0		
08/11/2012 00:00	1.899	1.899	1.899	1.899	0		
09/11/2012 00:00	1.866	1.866	1.866	1.866	0		
12/11/2012 00:00	1.838	1.838	1.838	1.838	0		
13/11/2012 00:00	1.808	1.808	1.808	1.808	0		
14/11/2012 00:00	1.838	1.838	1.838	1.838	0		
15/11/2012 00:00	1.823	1.823	1.823	1.823	0		
16/11/2012 00:00	2.088	2.088	2.088	2.088	0		
19/11/2012 00:00	2.075	2.075	2.075	2.075	0		
20/11/2012 00:00	2.102	2.102	2.102	2.102	0		
22/11/2012 00:00	2.18	2.18	2.18	2.18	0		
23/11/2012 00:00	2.183	2.183	2.183	2.183	0		
26/11/2012 00:00	2.154	2.154	2.154	2.154	0		
27/11/2012 00:00	2.158	2.158	2.158	2.158	0		
28/11/2012 00:00	2.108	2.108	2.108	2.108	0		
29/11/2012 00:00	2.052	2.052	2.052	2.052	0		
30/11/2012 00:00	2.039	2.039	2.039	2.039	0		
03/12/2012 00:00	2.045	2.045	2.045	2.045	0		
04/12/2012 00:00	2.06	2.06	2.06	2.06	0		
05/12/2012 00:00	2.052	2.052	2.052	2.052	0		
06/12/2012 00:00	2.007	2.007	2.007	2.007	0		
07/12/2012 00:00	1.989	1.989	1.989	1.989	0		
10/12/2012 00:00	1.932	1.932	1.932	1.932	0		
11/12/2012 00:00	1.958	1.958	1.958	1.958	0		
12/12/2012 00:00	1.97	1.97	1.97	1.97	0		
13/12/2012 00:00	1.972	1.972	1.972	1.972	0		
14/12/2012 00:00	1.994	1.994	1.994	1.994	0		
17/12/2012 00:00	1.991	1.991	1.991	1.991	0		
18/12/2012 00:00	2.032	2.032	2.032	2.032	0		
19/12/2012 00:00	2.063	2.063	2.063	2.063	0		
20/12/2012 00:00	2	2	2	2	0		
21/12/2012 00:00	1.985	1.985	1.985	1.985	0		
27/12/2012 00:00	1.997	1.997	1.997	1.997	0		
28/12/2012 00:00	1.987	1.987	1.987	1.987	0		
02/01/2013 00:00	2.043	2.043	2.043	2.043	0		
03/01/2013 00:00	2.078	2.078	2.078	2.078	0		
04/01/2013 00:00	2.12	2.12	2.12	2.12	0		
07/01/2013 00:00	2.128	2.128	2.128	2.128	0		
08/01/2013 00:00	2.098	2.098	2.098	2.098	0		
09/01/2013 00:00	2.121	2.121	2.121	2.121	0		
10/01/2013 00:00	2.124	2.124	2.124	2.124	0		
11/01/2013 00:00	2.166	2.166	2.166	2.166	0		
14/01/2013 00:00	2.145	2.145	2.145	2.145	0		
15/01/2013 00:00	2.132	2.132	2.132	2.132	0		
16/01/2013 00:00	2.131	2.131	2.131	2.131	0		
17/01/2013 00:00	2.123	2.123	2.123	2.123	0		
18/01/2013 00:00	2.209	2.209	2.209	2.209	0		
21/01/2013 00:00	2.149	2.149	2.149	2.149	0		
22/01/2013 00:00	2.182	2.182	2.182	2.182	0		
23/01/2013 00:00	2.125	2.125	2.125	2.125	0		
24/01/2013 00:00	2.111	2.111	2.111	2.111	0		
25/01/2013 00:00	2.17	2.17	2.17	2.17	0		
28/01/2013 00:00	2.222	2.222	2.222	2.222	0		
29/01/2013 00:00	2.258	2.258	2.258	2.258	0		
30/01/2013 00:00	2.277	2.277	2.277	2.277	0		
31/01/2013 00:00	2.295	2.295	2.295	2.295	0		
01/02/2013 00:00	2.268	2.268	2.268	2.268	0		
04/02/2013 00:00	2.278	2.278	2.278	2.278	0		
05/02/2013 00:00	2.238	2.238	2.238	2.238	0		
06/02/2013 00:00	2.266	2.266	2.266	2.266	0		
07/02/2013 00:00	2.284	2.284	2.284	2.284	0		
08/02/2013 00:00	2.203	2.203	2.203	2.203	0		
11/02/2013 00:00	2.23	2.23	2.23	2.23	0		
12/02/2013 00:00	2.243	2.243	2.243	2.243	0		
13/02/2013 00:00	2.274	2.274	2.274	2.274	0		
14/02/2013 00:00	2.283	2.283	2.283	2.283	0		
15/02/2013 00:00	2.241	2.241	2.241	2.241	0		
18/02/2013 00:00	2.255	2.255	2.255	2.255	0		
19/02/2013 00:00	2.258	2.258	2.258	2.258	0		
20/02/2013 00:00	2.269	2.269	2.269	2.269	0		
21/02/2013 00:00	2.265	2.265	2.265	2.265	0		
22/02/2013 00:00	2.226	2.226	2.226	2.226	0		
25/02/2013 00:00	2.246	2.246	2.246	2.246	0		
26/02/2013 00:00	2.203	2.203	2.203	2.203	0		
27/02/2013 00:00	2.163	2.163	2.163	2.163	0		
28/02/2013 00:00	2.171	2.171	2.171	2.171	0		
01/03/2013 00:00	2.158	2.158	2.158	2.158	0		
04/03/2013 00:00	2.114	2.114	2.114	2.114	0		
05/03/2013 00:00	2.104	2.104	2.104	2.104	0		
06/03/2013 00:00	2.127	2.127	2.127	2.127	0		
07/03/2013 00:00	2.134	2.134	2.134	2.134	0		
08/03/2013 00:00	2.119	2.119	2.119	2.119	0		
11/03/2013 00:00	2.104	2.104	2.104	2.104	0		
12/03/2013 00:00	2.116	2.116	2.116	2.116	0		
13/03/2013 00:00	2.101	2.101	2.101	2.101	0		
14/03/2013 00:00	2.113	2.113	2.113	2.113	0		
15/03/2013 00:00	2.099	2.099	2.099	2.099	0		
18/03/2013 00:00	2.034	2.034	2.034	2.034	0		
19/03/2013 00:00	2.024	2.024	2.024	2.024	0		
20/03/2013 00:00	2.028	2.028	2.028	2.028	0		
21/03/2013 00:00	2.031	2.031	2.031	2.031	0		
22/03/2013 00:00	1.997	1.997	1.997	1.997	0		
25/03/2013 00:00	2.024	2.024	2.024	2.024	0		
26/03/2013 00:00	2.025	2.025	2.025	2.025	0		
27/03/2013 00:00	2.036	2.036	2.036	2.036	0		
28/03/2013 00:00	2.02	2.02	2.02	2.02	0		
02/04/2013 00:00	2.034	2.034	2.034	2.034	0		
03/04/2013 00:00	2.01	2.01	2.01	2.01	0		
04/04/2013 00:00	1.968	1.968	1.968	1.968	0		
05/04/2013 00:00	1.834	1.834	1.834	1.834	0		
08/04/2013 00:00	1.724	1.724	1.724	1.724	0		
09/04/2013 00:00	1.752	1.752	1.752	1.752	0		
10/04/2013 00:00	1.834	1.834	1.834	1.834	0		
11/04/2013 00:00	1.851	1.851	1.851	1.851	0		
12/04/2013 00:00	1.837	1.837	1.837	1.837	0		
15/04/2013 00:00	1.806	1.806	1.806	1.806	0		
16/04/2013 00:00	1.796	1.796	1.796	1.796	0		
17/04/2013 00:00	1.816	1.816	1.816	1.816	0		
18/04/2013 00:00	1.782	1.782	1.782	1.782	0		
19/04/2013 00:00	1.792	1.792	1.792	1.792	0		
22/04/2013 00:00	1.798	1.798	1.798	1.798	0		
23/04/2013 00:00	1.738	1.738	1.738	1.738	0		
24/04/2013 00:00	1.74	1.74	1.74	1.74	0		
25/04/2013 00:00	1.754	1.754	1.754	1.754	0		
26/04/2013 00:00	1.75	1.75	1.75	1.75	0		
29/04/2013 00:00	1.752	1.752	1.752	1.752	0		
30/04/2013 00:00	1.738	1.738	1.738	1.738	0		
02/05/2013 00:00	1.706	1.706	1.706	1.706	0		
03/05/2013 00:00	1.656	1.656	1.656	1.656	0		
06/05/2013 00:00	1.712	1.712	1.712	1.712	0		
07/05/2013 00:00	1.68	1.68	1.68	1.68	0		
08/05/2013 00:00	1.724	1.724	1.724	1.724	0		
09/05/2013 00:00	1.701	1.701	1.701	1.701	0		
10/05/2013 00:00	1.753	1.753	1.753	1.753	0		
13/05/2013 00:00	1.819	1.819	1.819	1.819	0		
14/05/2013 00:00	1.833	1.833	1.833	1.833	0		
15/05/2013 00:00	1.826	1.826	1.826	1.826	0		
16/05/2013 00:00	1.811	1.811	1.811	1.811	0		
17/05/2013 00:00	1.754	1.754	1.754	1.754	0		
20/05/2013 00:00	1.759	1.759	1.759	1.759	0		
21/05/2013 00:00	1.776	1.776	1.776	1.776	0		
22/05/2013 00:00	1.791	1.791	1.791	1.791	0		
23/05/2013 00:00	1.801	1.801	1.801	1.801	0		
24/05/2013 00:00	1.829	1.829	1.829	1.829	0		
27/05/2013 00:00	1.833	1.833	1.833	1.833	0		
28/05/2013 00:00	1.877	1.877	1.877	1.877	0		
29/05/2013 00:00	1.92	1.92	1.92	1.92	0		
30/05/2013 00:00	1.946	1.946	1.946	1.946	0		
31/05/2013 00:00	1.973	1.973	1.973	1.973	0		
03/06/2013 00:00	1.96	1.96	1.96	1.96	0		
04/06/2013 00:00	2.003	2.003	2.003	2.003	0		
05/06/2013 00:00	1.974	1.974	1.974	1.974	0		
06/06/2013 00:00	1.961	1.961	1.961	1.961	0		
07/06/2013 00:00	1.998	1.998	1.998	1.998	0		
10/06/2013 00:00	2.012	2.012	2.012	2.012	0		
11/06/2013 00:00	2.106	2.106	2.106	2.106	0		
12/06/2013 00:00	2.142	2.142	2.142	2.142	0		
13/06/2013 00:00	2.093	2.093	2.093	2.093	0		
14/06/2013 00:00	2.027	2.027	2.027	2.027	0		
17/06/2013 00:00	2.01	2.01	2.01	2.01	0		
18/06/2013 00:00	2.001	2.001	2.001	2.001	0		
19/06/2013 00:00	2.031	2.031	2.031	2.031	0		
20/06/2013 00:00	2.149	2.149	2.149	2.149	0		
21/06/2013 00:00	2.191	2.191	2.191	2.191	0		
24/06/2013 00:00	2.324	2.324	2.324	2.324	0		
25/06/2013 00:00	2.355	2.355	2.355	2.355	0		
26/06/2013 00:00	2.391	2.391	2.391	2.391	0		
27/06/2013 00:00	2.265	2.265	2.265	2.265	0		
28/06/2013 00:00	2.253	2.253	2.253	2.253	0		
01/07/2013 00:00	2.259	2.259	2.259	2.259	0		
02/07/2013 00:00	2.239	2.239	2.239	2.239	0		
03/07/2013 00:00	2.225	2.225	2.225	2.225	0		
04/07/2013 00:00	2.373	2.373	2.373	2.373	0		
05/07/2013 00:00	2.317	2.317	2.317	2.317	0		
08/07/2013 00:00	2.338	2.338	2.338	2.338	0		
09/07/2013 00:00	2.307	2.307	2.307	2.307	0		
10/07/2013 00:00	2.289	2.289	2.289	2.289	0		
11/07/2013 00:00	2.247	2.247	2.247	2.247	0		
12/07/2013 00:00	2.257	2.257	2.257	2.257	0		
15/07/2013 00:00	2.26	2.26	2.26	2.26	0		
16/07/2013 00:00	2.273	2.273	2.273	2.273	0		
17/07/2013 00:00	2.26	2.26	2.26	2.26	0		
18/07/2013 00:00	2.24	2.24	2.24	2.24	0		
19/07/2013 00:00	2.225	2.225	2.225	2.225	0		
22/07/2013 00:00	2.256	2.256	2.256	2.256	0		
23/07/2013 00:00	2.256	2.256	2.256	2.256	0		
24/07/2013 00:00	2.287	2.287	2.287	2.287	0		
25/07/2013 00:00	2.346	2.346	2.346	2.346	0		
26/07/2013 00:00	2.336	2.336	2.336	2.336	0		
29/07/2013 00:00	2.352	2.352	2.352	2.352	0		
